school_year,building_id,teacher_count,paid_quantity,order_amount
2018,600100202,1,5,17.25
2018,600100204,1,46,155.02
2018,600100210,1,832,5439
2018,600100219,1,80,269.6
2018,600100220,6,220,1257.29
2018,600100231,4,212,1169
2018,600100232,6,218,1305.9
2018,600100247,1,10,49.5
2018,600100260,1,20,99
2018,600100270,1,200,1650
2018,600100274,1,147,808.5
2018,600100282,5,553,2023.07
2018,600100286,1,10,34.5
2018,600100287,1,1,23.99
2018,600100293,1,4,0
2018,600100302,1,10,74.9
2018,600100307,1,10,34.5
2018,600100310,27,1239,4170.93
2018,600100311,1,360,1890
2018,600100314,1,10,67.5
2018,600100315,0,418,2403.5
2018,600100322,2,41,139.4
2018,600100340,1,620,2348.66
2018,600100342,3,450,2362.5
2018,600100345,1,180,1641.6
2018,600100351,1,680,3635
2018,600100354,16,384,2293.04
2018,600100359,1,20,110
2018,600100363,1,18,99
2018,600100372,1,1,19.99
2018,600100376,29,694,3232.92
2018,600100378,0,195,1608.75
2018,600100379,1,140,805
2018,600100384,1,10,99.9
2018,600100393,1,30,148.5
2018,600100395,3,72,504.5
2018,600100397,1,288,1141.92
2018,600100399,1,40,230
2018,600100400,2,42,241.5
2018,600100403,1,100,550
2018,600100406,2,160,1009.6
2018,600100410,3,114,445.5
2018,600100412,1,150,561.5
2018,600100413,2,17,142.35
2018,600100418,2,85,436.75
2018,600100427,5,116,667
2018,600100430,6,227,891.39
2018,600100431,1,340,1145.8
2018,600100435,11,372,2324.1
2018,600100437,15,342,2780.25
2018,600100438,4,167,1190.24
2018,600100440,1,22,121
2018,600100442,1,284,2343
2018,600100445,2,199,1641.75
2018,600100446,3,238,1242.1
2018,600100451,1,20,165
2018,600100456,10,90,517.5
2018,600100457,5,116,346.5
2018,600100458,1,40,129.8
2018,600100464,1,3,12.98
2018,600100465,1,5,99.75
2018,600100466,2,154,962.06
2018,600100474,3,54,310.5
2018,600100477,2,72,266.16
2018,600100489,17,320,1627.2
2018,600100491,3,425,3242.45
2018,600100499,1,20,125
2018,600100506,4,364,1181.18
2018,600100512,3,89,500.5
2018,600100517,1,40,179.6
2018,600100520,1,30,77.3
2018,600100521,0,204,1104
2018,600100528,1,20,96
2018,600100535,1,110,544.5
2018,600100553,17,278,1598.45
2018,600100566,1,115,920
2018,600100572,2,590,157
2018,600100576,1,20,96
2018,600100578,2,65,251.25
2018,600100582,1,40,234
2018,600100593,4,65,337.5
2018,600100596,1,50,0
2018,600100602,1,10,74.9
2018,600100613,1,18,141.3
2018,600100621,2,40,192
2018,600100623,3,84,629.16
2018,600100624,5,156,1287
2018,600100627,10,246,1869.6
2018,600100636,4,160,975
2018,600100639,1,35,288.75
2018,600100641,22,873,3046.6
2018,600100642,5,232,748.57
2018,600100653,15,321,1948.33
2018,600100656,5,50,392.5
2018,600100660,1,60,154.6
2018,600100662,11,245,1236.25
2018,600100666,1,75,524.25
2018,600100674,3,81,668.25
2018,600100676,22,411,3086.96
2018,600100681,0,150,0
2018,600100682,5,120,690
2018,600100683,1,1,11
2018,600100685,29,857,5632.75
2018,600100689,4,103,395.75
2018,600100690,2,121,1027.01
2018,600100695,1,660,4123.8
2018,600100699,1,553,3603.75
2018,600100700,1,205,1479.73
2018,600100704,27,730,4083.26
2018,600100705,9,223,0
2018,600100707,9,205,1620.85
2018,600100708,6,183,1350.54
2018,600100721,1,178,395.16
2018,600100740,10,679,4020.03
2018,600100743,15,431,2601.01
2018,600100744,9,353,1761.45
2018,600100745,5,187,950.17
2018,600100747,7,350,2415.1
2018,600100748,15,935,4410.05
2018,600100749,12,382,2124.5
2018,600100750,1,26,143
2018,600100751,19,1030,6348.4
2018,600100752,4,220,713.9
2018,600100758,5,137,1000.25
2018,600100759,2,58,440.98
2018,600100762,4,256,1790.2
2018,600100766,4,94,608.34
2018,600100767,4,188,812.65
2018,600100768,13,696,3663.36
2018,600100770,2,130,922.5
2018,600100771,5,75,396.75
2018,600100772,6,376,2436.2
2018,600100773,8,279,1447.45
2018,600100775,13,542,2673.72
2018,600100776,19,609,3357.06
2018,600100780,1,18,103.5
2018,600100782,1,10,57.5
2018,600100789,8,430,2382.65
2018,600100790,4,111,724.35
2018,600100791,2,55,403.75
2018,600100794,2,175,1398.15
2018,600100795,3,132,601
2018,600100796,1,80,420
2018,600100797,6,152,836
2018,600100800,1,31,229.25
2018,600100802,4,98,557.75
2018,600100806,1,60,154.6
2018,600100819,1,50,287.5
2018,600100820,1,25,137.5
2018,600100821,1,30,77.3
2018,600100828,4,124,716.44
2018,600100829,1,60,202.2
2018,600100831,4,93,534.75
2018,600100834,1,70,385
2018,600100838,8,213,1171.5
2018,600100840,5,212,1166
2018,600100843,8,245,1083.46
2018,600100845,2,48,276
2018,600100847,3,76,57.5
2018,600100849,8,254,1591.4
2018,600100850,1,20,115
2018,600100855,4,108,594
2018,600100856,1,26,143
2018,600100857,5,102,561
2018,600100859,8,589,2196.75
2018,600100862,19,668,2806.53
2018,600100863,1,10,82.5
2018,600100865,3,103,843.87
2018,600100867,4,87,383.4
2018,600100869,2,47,431.25
2018,600100870,1,5,27.5
2018,600100871,1,25,143.75
2018,600100873,1,50,168.5
2018,600100874,9,223,1307.25
2018,600100876,6,99,681.7
2018,600100878,3,64,270.3
2018,600100880,1,66,271.22
2018,600100883,1,60,345
2018,600100884,1,10,57.5
2018,600100886,1,10,59.95
2018,600100894,0,42,231
2018,600100897,12,280,1610
2018,600100898,1,24,138
2018,600100902,3,145,538.63
2018,600100904,5,110,632.5
2018,600100911,2,48,270
2018,600100913,3,80,446.75
2018,600100917,1,25,206.25
2018,600100922,1,75,193.25
2018,600100925,1,40,299.6
2018,600100935,10,807,3121.91
2018,600100936,1,20,110
2018,600100942,1,24,138
2018,600100946,2,95,270.15
2018,600100948,6,198,499
2018,600100949,9,229,1125.5
2018,600100950,14,406,0
2018,600100953,1,34,110.33
2018,600100954,1,16,159.84
2018,600100957,4,101,580.75
2018,600100959,25,713,4934.55
2018,600100960,1,20,115
2018,600100961,1,70,360.5
2018,600100964,2,42,241.5
2018,600100965,0,481,3330.48
2018,600100969,1,30,172.5
2018,600100973,4,250,723.5
2018,600100974,4,118,498.78
2018,600100975,1,10,34.5
2018,600100977,14,423,0
2018,600100980,1,60,202.2
2018,600100981,3,88,410.7
2018,600100984,2,95,533.75
2018,600100985,5,444,2100.1
2018,600100988,2,49,281.75
2018,600100990,5,320,1055.4
2018,600100991,2,49,281.75
2018,600100992,4,162,545.94
2018,600100994,2,52,299
2018,600100996,10,463,0
2018,600100997,1,26,133.9
2018,600101001,4,233,834.6
2018,600101003,4,50,271.9
2018,600101004,1,25,143.75
2018,600101006,1,150,505.5
2018,600101007,1,720,0
2018,600101008,1,23,132.25
2018,600101011,2,135,475.65
2018,600101012,2,57,198
2018,600101020,3,70,385
2018,600101021,10,556,776.25
2018,600101023,1,69,379.5
2018,600101024,3,264,740.44
2018,600101026,3,430,1339.71
2018,600101027,1,24,132
2018,600101028,12,425,2580.25
2018,600101030,1,20,115
2018,600101031,3,77,444.75
2018,600101032,1,676,0
2018,600101033,2,56,222.37
2018,600101036,1,30,235.5
2018,600101037,2,76,389.24
2018,600101038,11,261,0
2018,600101039,1,2,11
2018,600101041,2,68,382.25
2018,600101042,15,433,2388.25
2018,600101047,2,199,497.27
2018,600101048,2,40,158.6
2018,600101052,13,316,1797.8
2018,600101054,2,290,977.3
2018,600101056,5,106,668.31
2018,600101057,5,330,1018.1
2018,600101066,4,236,1246.72
2018,600101070,19,483,2892.8
2018,600101076,9,301,2140.09
2018,600101078,4,176,1451.7
2018,600101079,16,681,3718.5
2018,600101080,17,576,214.5
2018,600101082,1,25,137.5
2018,600101084,7,418,2467.86
2018,600101087,14,376,2162
2018,600101091,1,32,184
2018,600101092,4,108,596.08
2018,600101097,1,25,143.75
2018,600101099,1,30,172.5
2018,600101104,1,27,155.25
2018,600101105,3,104,530.68
2018,600101106,1,120,690
2018,600101107,2,90,437.1
2018,600101111,1,22,126.5
2018,600101116,2,45,199.15
2018,600101117,2,110,525.8
2018,600101119,16,327,1798.5
2018,600101122,2,135,337.95
2018,600101126,2,195,740.45
2018,600101127,2,65,296
2018,600101129,14,429,2399.65
2018,600101130,1,216,389.85
2018,600101131,4,145,453.75
2018,600101132,1,220,1401.4
2018,600101138,1,27,150.93
2018,600101140,1,80,276
2018,600101141,5,167,751.15
2018,600101144,22,618,99
2018,600101146,7,193,709.72
2018,600101147,1,8,42
2018,600101151,4,120,495.1
2018,600101152,1,10,79.9
2018,600101153,3,401,3086.35
2018,600101154,7,238,1586.77
2018,600101156,2,112,383.4
2018,600101157,1,24,138
2018,600101158,1,25,143.75
2018,600101159,18,550,3966.76
2018,600101161,5,163,713.21
2018,600101166,2,138,355.58
2018,600101167,1,12,68.4
2018,600101168,1,45,337.2
2018,600101169,7,342,1296.3
2018,600101172,1,183,1052.25
2018,600101174,3,26,222.43
2018,600101175,3,75,595.85
2018,600101176,10,344,2098.04
2018,600101177,1,24,138
2018,600101179,1,28,161
2018,600101180,7,300,1697.78
2018,600101183,5,221,1121.48
2018,600101186,8,470,1382.75
2018,600101187,3,71,426.49
2018,600101188,1,18,62.1
2018,600101189,3,86,398.06
2018,600101193,4,156,905.4
2018,600101195,3,166,1029.5
2018,600101196,4,303,1156.85
2018,600101197,1,25,137.5
2018,600101199,8,317,1324.73
2018,600101200,2,84,283.08
2018,600101204,1,20,105
2018,600101205,6,166,846.35
2018,600101208,12,712,2559.32
2018,600101213,2,60,345
2018,600101214,1,37,255.25
2018,600101224,12,289,1899.25
2018,600101227,20,535,2572.68
2018,600101229,11,354,1959
2018,600101238,2,64,307.78
2018,600101240,1,92,271.96
2018,600101248,3,123,649.75
2018,600101249,8,328,1289.86
2018,600101250,3,132,347.11
2018,600101251,2,59,332.5
2018,600101256,1,90,719.1
2018,600101266,8,280,1107.04
2018,600101267,3,66,379.5
2018,600101269,1,56,308
2018,600101270,2,72,414
2018,600101272,3,170,499.28
2018,600101275,1,20,152.4
2018,600101278,6,206,886.81
2018,600101279,1,36,359.64
2018,600101282,13,377,2733.75
2018,600101287,11,298,1639
2018,600101289,6,214,1621.49
2018,600101292,3,205,1198
2018,600101299,1,22,126.5
2018,600101301,16,459,3167.43
2018,600101305,5,224,864.5
2018,600101306,4,115,637.2
2018,600101342,2,50,266.1
2018,600101347,2,29,166.75
2018,600101355,1,20,99
2018,600101356,4,50,282.5
2018,600101359,4,240,1198.8
2018,600101360,6,176,911.92
2018,600101363,3,58,325.25
2018,600101364,1,40,330
2018,600101366,7,121,709.25
2018,600101367,6,136,729.18
2018,600101369,3,72,332.84
2018,600101380,4,164,653.24
2018,600101381,16,337,1937.75
2018,600101384,2,46,264.5
2018,600101385,1,54,117.54
2018,600101388,1,70,143.1
2018,600101390,2,30,177.75
2018,600101391,7,226,1220.9
2018,600101393,1,120,499.6
2018,600101394,4,59,356.34
2018,600101399,6,165,1136.65
2018,600101402,11,395,1491.49
2018,600101403,21,654,4805.18
2018,600101404,10,440,1873.2
2018,600101406,1,15,86.25
2018,600101410,17,534,2457.56
2018,600101412,6,87,526.15
2018,600101415,1,36,121.32
2018,600101417,1,24,166.9
2018,600101418,10,277,1472.39
2018,600101422,8,159,847.06
2018,600101423,4,120,458.2
2018,600101426,3,67,295.07
2018,600101427,1,285,962.82
2018,600101432,1,44,253
2018,600101433,1,42,108.22
2018,600101434,2,20,132.4
2018,600101435,2,34,191
2018,600101436,1,18,103.5
2018,600101439,3,129,351.43
2018,600101443,1,20,67.4
2018,600101445,1,10,57.5
2018,600101448,3,95,520.75
2018,600101452,4,68,391
2018,600101453,2,48,321
2018,600101455,1,20,99
2018,600101457,1,60,345
2018,600101458,4,58,323.5
2018,600101459,2,33,214.55
2018,600101463,1,55,316.25
2018,600101464,1,1,34.95
2018,600101468,1,10,82.5
2018,600101470,1,15,86.25
2018,600101475,4,252,1449
2018,600101477,1,114,415.56
2018,600101478,4,55,316.25
2018,600101486,2,86,512.74
2018,600101489,1,50,287.5
2018,600101495,2,78,513.3
2018,600101498,7,267,1273.75
2018,600101499,2,27,155.25
2018,600101500,1,18,103.5
2018,600101503,1,32,184
2018,600101504,1,88,296.56
2018,600101513,4,66,281.8
2018,600101514,4,186,675.7
2018,600101516,5,100,612.4
2018,600101520,2,235,1498.55
2018,600101521,2,36,188.15
2018,600101523,2,30,172.5
2018,600101527,2,38,218.5
2018,600101528,1,13,71.5
2018,600101530,4,79,414
2018,600101532,1,10,74.9
2018,600101535,11,276,1272.84
2018,600101536,5,134,675.3
2018,600101540,4,84,600.5
2018,600101541,5,115,736.25
2018,600101542,3,166,624.36
2018,600101545,5,139,556.77
2018,600101547,1,14,80.5
2018,600101548,0,25,206.25
2018,600101549,5,197,736.31
2018,600101555,1,385,1737.75
2018,600101558,1,295,787.09
2018,600101563,4,104,409.38
2018,600101564,1,11,60.5
2018,600101565,3,169,958.75
2018,600101568,7,255,1105.05
2018,600101570,13,373,3206.49
2018,600101574,4,80,398.75
2018,600101586,4,84,464.68
2018,600101590,4,110,682.5
2018,600101594,9,311,1187.14
2018,600101596,4,125,448.2
2018,600101597,3,107,599.27
2018,600101599,1,40,279.6
2018,600101603,12,213,1127.05
2018,600101605,2,37,162.65
2018,600101608,3,52,227.6
2018,600101609,1,40,230
2018,600101611,3,79,291.23
2018,600101614,3,87,347.93
2018,600101618,6,412,1585.88
2018,600101621,2,168,832.72
2018,600101624,9,163,1065.73
2018,600101626,1,15,51.75
2018,600101628,5,115,636
2018,600101631,2,58,333.5
2018,600101633,1,16,88
2018,600101687,6,151,544.57
2018,600101696,7,103,543.99
2018,600101704,3,144,1032.8
2018,600101733,3,82,345.42
2018,600101759,6,75,0
2018,600101774,1,64,361.5
2018,600101779,1,77,442.75
2018,600101818,3,245,1083.86
2018,600101819,0,1,27.96
2018,600101827,3,91,72.45
2018,600101829,2,96,627
2018,600101830,12,344,1909
2018,600101835,16,738,2439.46
2018,600101836,1,50,287.5
2018,600101837,1,30,165
2018,600101840,4,87,500.25
2018,600101843,1,40,230
2018,600101844,1,20,165
2018,600101845,17,384,2508
2018,600101849,9,190,1119.38
2018,600101851,31,1380,7531.7
2018,600101852,1,110,632.5
2018,600101853,2,103,678.55
2018,600101854,9,268,1620.65
2018,600101858,39,1027,4742.46
2018,600101859,6,555,2632.45
2018,600101862,5,185,1063.75
2018,600101864,1,60,194.7
2018,600101865,1,160,912
2018,600101871,5,275,1793.15
2018,600101872,10,188,792.6
2018,600101873,1,45,222.75
2018,600101876,5,125,687.5
2018,600101878,2,29,166.75
2018,600101881,1,81,208.71
2018,600101882,12,408,0
2018,600101884,2,31,210.4
2018,600101886,3,148,851
2018,600101887,3,93,419.52
2018,600101889,4,169,934.75
2018,600101891,5,195,1121.25
2018,600101894,16,380,2185
2018,600101895,14,332,1983.8
2018,600101896,10,545,2296.37
2018,600101898,2,298,1761.5
2018,600101900,10,368,1464.7
2018,600101902,2,188,1010.6
2018,600101910,2,264,889.68
2018,600101914,1,10,57.5
2018,600101915,16,360,2205.23
2018,600101920,8,160,970
2018,600101923,2,50,350
2018,600101930,1,16,88
2018,600101933,1,62,229.4
2018,600101934,15,366,2013
2018,600101938,1,16,88
2018,600101939,3,84,473
2018,600101941,1,60,345
2018,600101944,8,365,2142.55
2018,600101949,2,98,228.84
2018,600101950,1,315,1948.75
2018,600101951,2,85,327.75
2018,600101957,1,70,402.5
2018,600101958,3,189,1086.75
2018,600101961,4,178,894.46
2018,600101964,11,671,3217.77
2018,600101965,10,649,2835.47
2018,600101967,17,839,3875.23
2018,600101979,1,25,143.75
2018,600101982,1,10,74.9
2018,600101983,4,81,460.75
2018,600101986,2,127,712.57
2018,600101994,4,97,527.75
2018,600101997,2,65,457.75
2018,600102001,1,54,310.5
2018,600102008,1,22,126.5
2018,600102009,1,16,88
2018,600102010,1,96,323.52
2018,600102011,9,149,873.1
2018,600102014,2,36,202.5
2018,600102018,1,48,571.8
2018,600102020,2,42,195.5
2018,600102022,3,111,440.1
2018,600102024,3,130,421.85
2018,600102029,2,509,1472.04
2018,600102030,6,106,605.5
2018,600102031,8,215,1136.05
2018,600102035,7,870,4984.5
2018,600102036,17,278,1038.85
2018,600102037,6,597,3414.74
2018,600102038,1,180,828
2018,600102042,2,140,830
2018,600102045,10,264,1539.97
2018,600102046,0,350,2012.5
2018,600102047,4,122,710.57
2018,600102048,8,180,840.9
2018,600102049,1,440,2529.93
2018,600102057,3,96,543
2018,600102058,1,44,148.28
2018,600102059,3,156,858
2018,600102060,5,113,674.75
2018,600102061,2,36,198
2018,600102068,30,733,4239.75
2018,600102069,1,40,88.8
2018,600102071,27,682,3921.5
2018,600102072,10,229,1460.25
2018,600102073,1,25,143.75
2018,600102079,2,309,1742.25
2018,600102080,5,160,1078
2018,600102082,2,31,166.65
2018,600102084,14,618,3781.2
2018,600102085,2,41,285.75
2018,600102087,34,815,4115.05
2018,600102088,8,164,938.75
2018,600102089,45,1012,6534.2
2018,600102090,1,17,93.5
2018,600102092,1,10,82.5
2018,600102099,9,254,1233.42
2018,600102104,8,260,1160.21
2018,600102109,0,263,1512.25
2018,600102116,16,296,1641.5
2018,600102117,6,192,789.84
2018,600102118,1,120,552
2018,600102124,2,35,233.75
2018,600102128,1,30,77.3
2018,600102129,4,84,386.4
2018,600102130,21,520,2865.75
2018,600102142,2,725,5137.32
2018,600102143,2,65,273.55
2018,600102146,1,84,462
2018,600102149,1,50,287.5
2018,600102153,6,251,809.95
2018,600102155,4,219,1244.25
2018,600102156,5,211,742.06
2018,600102157,1,25,224.75
2018,600102158,5,101,480
2018,600102159,10,192,1584
2018,600102163,0,10,82.5
2018,600102165,1,115,661.25
2018,600102168,1,30,172.5
2018,600102169,2,120,636.5
2018,600102170,7,167,1203.25
2018,600102171,19,380,2090
2018,600102172,6,474,2725.5
2018,600102173,10,142,816.5
2018,600102174,4,100,575
2018,600102175,21,510,3275.3
2018,600102177,12,324,1767.55
2018,600102179,1,60,202.2
2018,600102180,12,298,1660.6
2018,600102182,3,410,2341.4
2018,600102183,6,209,1112
2018,600102185,4,105,584.75
2018,600102188,2,79,290.95
2018,600102193,1,23,132.25
2018,600102194,4,149,666.13
2018,600102195,8,195,1280.41
2018,600102197,4,112,644
2018,600102198,10,248,1426
2018,600102200,8,185,1063.75
2018,600102202,10,200,1150
2018,600102204,6,164,1125.2
2018,600102206,1,40,230
2018,600102208,3,78,583
2018,600102209,21,456,2508
2018,600102210,6,144,787
2018,600102211,25,653,3395.6
2018,600102212,25,690,5064
2018,600102213,24,788,4357.5
2018,600102215,11,426,1964.99
2018,600102216,21,785,6152.55
2018,600102217,6,155,891.25
2018,600102219,16,383,2341.11
2018,600102222,7,640,1800.6
2018,600102224,10,401,2057.54
2018,600102225,6,399,2504.53
2018,600102226,4,100,758.77
2018,600102230,7,387,2617.27
2018,600102231,10,260,1472.75
2018,600102232,8,496,3922.45
2018,600102234,15,399,2294.25
2018,600102239,5,142,697.8
2018,600102242,2,152,637.6
2018,600102243,6,143,822.25
2018,600102244,2,51,203.45
2018,600102248,3,46,263.25
2018,600102250,7,203,1024.45
2018,600102253,30,896,5352
2018,600102256,6,94,573.88
2018,600102257,8,334,2245.6
2018,600102258,7,140,793.5
2018,600102259,6,338,1562.41
2018,600102260,26,675,4232.26
2018,600102262,8,248,1169.38
2018,600102263,12,293,1347.8
2018,600102264,12,376,2003.2
2018,600102267,11,452,2253.46
2018,600102268,3,59,393.05
2018,600102269,25,548,3816
2018,600102270,1,25,206.25
2018,600102271,18,388,2231
2018,600102272,10,702,3018.6
2018,600102273,14,379,2527.05
2018,600102274,2,30,124.9
2018,600102276,17,463,2703
2018,600102278,2,120,732.4
2018,600102280,14,537,2659.35
2018,600102281,17,442,2780.55
2018,600102282,4,345,2156.15
2018,600102283,12,341,1960.75
2018,600102284,4,174,1128
2018,600102286,9,151,1180.09
2018,600102287,10,302,1661
2018,600102288,7,275,1631.25
2018,600102289,21,496,2577.75
2018,600102290,16,459,2215.7
2018,600102292,2,44,168.28
2018,600102293,15,410,2249.5
2018,600102296,9,238,1482.9
2018,600102298,16,542,2370.84
